lat,lon
40.713104,-73.94412
40.70768,-73.96118
40.759983,-73.98005
40.729004,-73.98725
40.612938,-74.0713
40.74976,-74.00357
40.77201,-73.981575
40.710876,-74.01075
40.71633,-73.95361
40.770496,-73.95409
40.727715,-73.92056
40.770683,-74.02807
40.687115,-73.92315
40.755123,-73.98492
40.693172,-73.96811
40.759586,-73.98972
40.74963,-73.97766
40.753777,-73.82246
40.757973,-73.92338
40.76356,-73.98277
40.68115,-74.00729
40.767635,-74.29643
40.802856,-73.95645
39.797516,-74.19919
40.75636,-73.97744
40.780556,-73.94991
40.755302,-73.993324
40.64956,-74.22337
40.775364,-73.9557
40.688457,-73.959854
40.63782,-74.26467
40.72993,-73.99952
40.756264,-73.756714
40.87289,-73.88903
40.797848,-73.670074
40.692776,-73.990326
40.685715,-73.94044
40.74171,-73.99608
40.845886,-73.931625
40.75449,-73.99105
40.742126,-73.99341
40.70555,-73.81171
42.222076,-75.6692
40.721214,-73.845726
40.783447,-73.97911
40.757107,-73.98348
40.74686,-73.984795
40.72186,-73.974075
40.740227,-73.99846
40.74079,-74.00511
40.693085,-73.92848
40.77844,-74.26861
40.758682,-73.97182
40.62952,-74.11153
40.77812,-73.98013
40.943462,-72.840836
40.60687,-74.275444
40.71463,-73.966515
41.2939,-74.43829
40.67967,-73.9782
40.722546,-73.98614
40.706524,-74.00948
40.72238,-74.00375
40.72967,-73.983574
40.754894,-73.975525
40.867676,-74.15382
40.771324,-73.989395
42.181564,-73.51042
40.674305,-73.98225
40.776035,-73.95879
40.77517,-73.96335
40.762844,-73.975746
40.72502,-73.982895
40.77768,-73.94639
40.761433,-73.9668
40.735004,-74.00714
40.68618,-73.9162
40.753876,-73.94944
40.74931,-73.88974
40.677925,-73.97933
40.714474,-73.9579
43.14823,-77.579384
40.56836,-74.29148
40.72004,-74.01012
43.157265,-77.61515
40.751484,-73.99507
42.262398,-78.668
40.775944,-73.96246
40.74612,-73.99307
40.840473,-73.84295
40.747025,-74.06161
40.701622,-73.88511
40.762283,-73.97169
40.766132,-73.96577
40.778835,-73.95345
40.741756,-73.99917
40.729145,-73.99216
40.7534,-73.9883
40.751247,-73.85692
40.741074,-74.02979
40.646793,-73.96994
40.726074,-74.00937
40.77709,-73.912094
40.75829,-73.98651
40.741043,-73.879906
40.70836,-74.01116
40.713467,-73.97226
40.885387,-73.9094
40.735893,-74.0052
40.63943,-73.78074
40.840538,-74.04776
40.75793,-73.98702
40.747,-73.986
40.714455,-73.99148
40.72304,-73.997086
40.73212,-73.95779
40.750614,-73.98856
40.726852,-73.9799
40.599518,-73.97416
40.750587,-74.00313
40.722183,-73.99621
40.676918,-73.96913
40.725994,-73.718925
40.761757,-73.95627
40.646343,-73.9134
40.894547,-74.23027
40.645603,-74.00977
40.950405,-73.849396
40.726402,-73.99194
40.70742,-74.01113
40.757713,-73.984726
40.74944,-73.884224
40.865906,-73.89483
40.762966,-73.921196
40.75272,-73.98365
40.561005,-74.135735
40.73261,-73.99726
40.827156,-73.995346
40.735714,-74.16538
40.76783,-73.98233
40.732086,-73.98618
42.65408,-73.74748
40.75626,-73.96759
40.743702,-73.98277
40.847366,-73.93779
40.72146,-73.99715
40.71592,-74.0101
40.71603,-73.99325
40.75917,-73.99196
42.651714,-73.751495
40.602013,-73.99406
40.593395,-73.9973
40.66083,-73.73928
40.734444,-73.98838
40.734196,-74.00316
40.754528,-73.990974
40.762146,-73.73731
40.7187,-74.0088
40.63704,-73.93607
40.7099,-74.009
40.67305,-73.95719
40.75535,-73.97365
40.773357,-73.981865
43.12984,-77.276
40.756645,-73.97616
40.684055,-73.99219
40.944702,-74.1999
40.768684,-73.98225
40.761253,-74.01912
40.77066,-73.92374
40.85274,-73.89117
40.780277,-74.189896
42.146385,-74.64206
40.72547,-73.98378
40.726917,-73.99297
40.742523,-73.98035
40.730385,-73.986465
40.73725,-73.99919
40.775658,-73.95902
40.763435,-73.98687
40.62922,-74.17229
40.76545,-73.9835
40.685104,-73.9801
40.910244,-73.78276
40.743595,-73.99601
40.771618,-73.95909
40.761845,-74.422806
40.960026,-73.83529
40.7027,-74.012695
40.754486,-73.9897
40.655167,-73.86804
40.73754,-73.99005
40.772465,-73.967125
40.644466,-73.789246
42.649635,-73.75987
40.737236,-74.00548
40.740295,-74.19217
40.74053,-74.00848
40.612583,-73.96286
40.740063,-73.99003
40.7505,-73.934685
40.72468,-73.99974
40.685917,-73.982056
40.958263,-74.05939
43.16149,-77.6193
40.741436,-73.69809
40.734608,-74.02914
40.756683,-73.99009
40.75464,-73.98563
40.6265,-74.16268
40.76299,-73.97193
40.879555,-74.04415
40.722507,-73.99172
40.729443,-73.985886
40.781906,-73.95108
40.73126,-74.00309
40.742714,-73.69462
40.757336,-73.98395
40.725014,-73.99704
40.707558,-73.79471
40.76087,-73.990166
40.722366,-73.98836
40.737217,-73.98935
40.74042,-73.98721
40.776478,-73.97936
40.708645,-74.00402
40.72096,-73.99569
40.616474,-74.14363
40.78115,-73.71688
40.75411,-73.98852
40.695534,-74.26832
40.79165,-74.043
40.722076,-73.99644
40.729614,-73.98698
40.756184,-73.986435
40.786816,-73.83557
40.833164,-73.94186
40.75073,-73.98004
40.871613,-74.179756
40.6781,-73.97946
40.758156,-73.98151
40.750282,-74.00422
40.861164,-73.69884
40.760628,-73.92255
40.718555,-73.989
39.345444,-84.53578
40.70312,-73.925735
40.742184,-73.98838
40.755245,-73.97754
40.664238,-73.72005
40.724506,-73.99806
40.69093,-74.29099
40.760605,-74.42369
40.717045,-73.989235
40.758167,-73.97536
40.756992,-73.98908
43.016914,-74.80258
40.72586,-73.98442
40.70108,-73.80783
40.74713,-73.9424
40.760544,-73.98398
40.888386,-74.25929
40.76136,-73.99049
40.677296,-73.98615
40.722008,-73.95891
40.72496,-73.723854
40.714,-74.00298
40.757668,-73.9869
40.600616,-73.9417
40.72901,-73.9815
40.756145,-73.984886
40.7381,-73.88564
40.704536,-73.98664
40.743385,-73.92295
40.71273,-73.99716
40.721657,-74.00003
40.79767,-73.96962
40.74876,-73.94478
40.7136,-73.96192
40.745453,-73.9822
40.778786,-73.953995
40.740997,-74.00823
40.729946,-73.99946
40.54129,-74.17853
40.72044,-73.844444
40.81692,-73.94442
40.743042,-73.99627
40.79614,-73.94505
40.66163,-73.96215
40.81316,-74.21692
40.676353,-73.971886
40.76202,-73.97929
40.7288,-74.00019
40.78129,-73.949394
40.78103,-73.955345
40.74414,-73.991
40.758495,-73.97104
40.763054,-73.97041
40.70157,-73.890884
40.84267,-73.96886
40.758457,-73.98914
40.781353,-73.97277
40.76071,-73.80176
40.755756,-73.96496
40.94043,-74.09808
40.609966,-74.001205
40.830166,-74.092896
40.68062,-73.9497
40.76897,-73.99644
40.795746,-74.199066
40.764103,-73.9785
40.72944,-74.00148
40.619286,-73.96452
40.7859,-73.97269
40.806908,-73.96537
40.760723,-73.98608
40.753754,-73.98692
40.718388,-73.96
40.962234,-74.243835
40.747932,-73.98708
40.762802,-73.927315
40.88717,-74.215576
40.77533,-73.91178
40.72353,-74.002525
40.714172,-73.949844
40.725906,-74.00779
40.622395,-73.98699
40.732517,-74.00979
40.74997,-73.9902
40.76416,-73.98459
40.933083,-73.75938
40.722034,-73.98843
40.65017,-73.79203
40.956985,-73.87089
40.74854,-73.98667
39.701836,-75.39625
40.720005,-73.80864
40.75648,-73.97763
40.61195,-73.98318
40.816128,-74.21841
40.755566,-73.98141
40.84336,-73.85692
40.727184,-73.98819
40.73751,-73.99141
40.84996,-73.96995
40.74439,-73.9944
40.846283,-73.93844
40.75944,-73.98939
40.801945,-73.94905
40.752647,-73.9875
40.76769,-73.98504
40.74572,-74.16419
40.72975,-73.99876
40.805237,-73.95562
40.743355,-73.731995
40.867817,-73.92095
40.737442,-74.0316
41.545647,-73.78973
40.654026,-73.87191
40.689896,-73.9929
40.76211,-73.96027
43.148247,-77.5781
40.74478,-73.98915
40.734203,-74.0029
40.753654,-73.99977
40.763725,-73.92364
40.76115,-73.923904
40.715496,-74.00894
40.75587,-73.99198
40.742393,-74.00331
40.74404,-73.987114
40.737602,-73.99736
40.762524,-73.97712
40.725864,-73.91059
40.674698,-73.95762
40.58594,-73.69782
40.72653,-73.99029
40.747295,-74.03596
40.762337,-73.997025
40.754642,-73.97684
40.75984,-73.98226
40.745693,-73.984215
40.761528,-73.986664
40.748734,-73.96904
40.747803,-74.03782
40.833935,-73.94618
40.762405,-74.01
40.78597,-73.976295
40.779778,-73.95042
40.761387,-73.99271
40.765305,-73.97574
40.75436,-73.930115
40.709858,-74.01449
40.77712,-73.952095
40.854095,-73.86779
40.720222,-73.98831
40.754154,-73.98811
40.759228,-73.982834
40.734234,-73.81582
40.64471,-73.923485
40.926853,-73.78919
40.734562,-74.00075
40.747097,-73.985695
40.83807,-73.83503
40.90969,-74.033875
40.752052,-73.9854
40.71386,-73.96169
40.854813,-73.937096
40.752422,-73.98595
40.59998,-73.990715
40.93226,-73.76014
40.67842,-73.98754
40.668423,-73.93239
40.75923,-73.98185
40.763237,-73.98094
40.73924,-74.03044
40.816814,-73.94139
40.71063,-74.00482
40.720005,-74.04702
40.72737,-74.02116
40.720795,-74.00085
40.75239,-73.992004
40.66842,-73.9313
40.599583,-73.98979
40.73597,-73.87561
40.764442,-73.98324
41.058815,-74.19512
40.76108,-73.994446
40.706562,-74.01278
40.740395,-73.98398
40.724514,-74.001976
40.70151,-73.92728
40.714214,-74.00975
40.934174,-74.27002
42.084606,-77.40919
40.71773,-73.9925
40.73477,-74.16971
41.5199,-73.999954
40.708145,-73.940704
40.759167,-73.953224
40.73783,-73.981026
40.74664,-73.98151
40.72488,-73.99248
39.39013,-84.50355
40.764072,-73.974174
43.16167,-77.5827
40.894634,-74.1594
40.75108,-73.975105
40.621,-74.02541
40.800747,-73.96557
40.68127,-73.97723
40.730507,-73.99521
40.726494,-73.98993
40.729805,-73.990005
40.933846,-74.15391
40.6922,-73.98738
40.751465,-73.98268
40.74745,-73.9853
40.729263,-74.00747
40.78079,-74.12987
40.650673,-73.958954
40.671635,-73.95296
40.57145,-74.09447
40.727634,-73.985306
40.680412,-73.97783
40.749664,-73.84606
40.73699,-73.98027
40.702396,-73.942474
40.76076,-73.83057
40.73978,-73.985085
40.63332,-74.0052
40.727093,-74.00297
40.718803,-73.99502
40.917404,-74.07583
40.588146,-73.67408
40.7121,-73.953186
40.951195,-73.87131
40.775047,-73.98774
40.71414,-73.98943
40.693764,-73.99003
40.64806,-74.22972
40.72978,-74.1604
40.762268,-73.96308
40.7264,-74.03734
40.788227,-73.72731
40.810772,-73.95249
40.727924,-74.155334
40.76074,-73.82915
40.73924,-73.97702
40.89274,-74.073364
40.74343,-73.99976
40.89273,-73.81884
40.670166,-73.9337
40.707073,-73.94577
41.4208,-73.57836
40.714516,-73.98177
40.700733,-74.20171
40.911438,-73.779976
40.73931,-74.00354
40.75572,-73.978004
40.804516,-73.95578
40.61194,-74.1593
40.967693,-73.880875
40.72843,-73.94873
40.768063,-73.74942
40.757217,-73.96858
40.72424,-73.99778
40.73239,-74.11024
40.680153,-73.97478
40.67625,-73.980156
40.73871,-73.9956
40.665035,-73.98983
40.62417,-73.736404
41.851185,-74.129135
40.721436,-74.00459
40.8256,-73.89989
40.72413,-73.800735
40.74705,-73.99341
40.725307,-73.95161
40.733288,-73.993355
40.77378,-73.97116
40.841927,-73.87351
40.719746,-73.81027
40.674297,-73.95706
40.874317,-73.91004
40.728233,-74.005325
40.55719,-74.30151
40.850597,-73.96993
40.717636,-73.94507
40.750935,-73.97636
40.711872,-73.957184
40.77097,-73.86287
40.773834,-73.87152
40.749687,-73.97365
40.678852,-73.86579
40.754257,-73.988945
40.680836,-73.99535
40.646954,-73.79038
42.707214,-73.86057
40.6899,-73.9225
40.701458,-74.013214
40.74052,-73.99608
40.744278,-73.99584
40.767376,-73.91207
40.764168,-73.98102
40.801044,-73.96775
40.740925,-74.02982
40.720364,-73.98708
40.761513,-73.950264
40.723328,-73.95054
40.723877,-73.98009
40.68012,-73.97713
40.71415,-73.96287
40.762154,-73.96598
40.641033,-73.78259
40.644825,-73.921326
40.82615,-74.23571
42.693214,-76.741425
40.70898,-73.82972
40.722836,-73.99808
39.79121,-74.73722
43.33519,-75.75785
40.73571,-73.9913
40.710075,-74.007256
40.746487,-73.94398
40.79075,-73.974625
40.67519,-73.9601
40.74828,-73.985855
40.7136,-73.73679
40.71633,-73.993546
40.93336,-74.15411
40.62121,-73.934875
40.86696,-74.10566
40.730476,-74.065125
40.830696,-74.089806
40.727123,-74.00024
40.560165,-74.298134
40.704803,-74.0111
40.88239,-74.07185
40.802654,-73.96424
40.76554,-73.9802
40.762783,-73.971886
40.763966,-73.915115
40.766678,-73.912926
40.764084,-73.99863
40.76158,-73.972885
40.761242,-73.99067
40.66589,-73.70323
40.743355,-73.954384
40.73864,-73.99253
40.810783,-74.1654
40.679436,-74.01186
40.729942,-74.00422
40.7673,-73.98392
40.795635,-73.67283
40.684193,-73.90052
40.86952,-73.8293
40.712563,-73.95649
40.77191,-73.92592
40.724426,-73.993355
40.70784,-74.0016
40.643482,-74.025116
40.747765,-73.985306
40.739204,-74.02767
40.686436,-73.97468
40.759285,-73.833244
40.701878,-73.88239
40.760544,-73.96055
40.690487,-73.96952
40.74351,-73.99225
40.761627,-73.99404
40.690308,-73.99203
40.72589,-73.99789
40.76102,-73.90883
40.71685,-73.99985
40.748158,-74.00801
40.90456,-74.03266
40.68445,-73.97762
40.752903,-73.9895
40.6413,-73.93779
40.764835,-74.02349
40.767006,-73.96767
43.426464,-75.88465
40.94013,-74.26908
40.764553,-73.97848
40.935127,-73.899025
40.734074,-73.72483
40.743374,-73.98777
40.7933,-73.97283
40.719624,-73.99042
40.740253,-73.98948
40.762703,-73.80407
40.73159,-74.00321
40.618015,-73.95954
40.774315,-73.964035
40.787033,-73.727234
40.715622,-73.87222
40.7732,-73.70048
40.76448,-73.97558
40.75481,-73.990974
40.737648,-73.99178
40.882423,-74.14641
40.761307,-73.92324
40.745167,-73.99869
40.81707,-73.89014
40.89109,-74.145325
40.67287,-73.870636
40.683033,-73.940605
40.733013,-73.68247
40.741566,-74.02963
40.75364,-73.98495
40.76104,-73.96666
40.721344,-73.82737
43.200035,-77.6385
43.160034,-77.61728
43.258537,-77.60781
40.749958,-73.98688
40.729057,-74.043274
40.88697,-74.24607
40.595795,-73.97346
40.68497,-74.10066
40.730377,-73.99019
40.72724,-74.03523
40.807858,-73.92435
40.7463,-73.89016
40.745075,-73.98868
40.78026,-73.95001
40.714073,-73.991
40.88391,-74.21336
40.725197,-73.989
40.69092,-73.99575
40.7239,-73.990845
40.676273,-73.983986
40.829624,-74.13696
41.80214,-74.89539
40.72879,-73.70256
40.749523,-73.98323
40.72536,-74.00344
40.72147,-73.99329
40.726837,-74.00554
40.68664,-73.97775
40.68311,-73.93524
40.722694,-73.95556
40.69335,-73.96696
40.76136,-73.98041
40.739773,-74.00258
40.753273,-73.92636
40.74538,-73.99279
40.736908,-73.98855
40.710876,-74.0113
40.693256,-74.23725
40.823975,-73.87503
40.809254,-73.94458
40.77349,-73.979515
40.745724,-73.99095
40.694653,-73.98281
40.758297,-74.043495
44.18857,-73.78624
42.67965,-73.79154
40.764603,-73.96131
40.92522,-74.10313
40.720264,-73.8449
40.85149,-73.952065
40.805065,-74.018
40.714394,-73.9422
40.745438,-73.99826
40.763268,-73.985664
40.749393,-73.97944
40.86577,-73.86257
40.747265,-73.88376
40.64111,-73.77815
40.724358,-73.70487
40.729813,-73.958466
40.729397,-73.989456
40.72838,-73.987854
40.736317,-73.996666
40.71894,-73.96098
40.776314,-73.98147
40.744633,-73.99501
40.836292,-74.091995
40.72018,-73.99325
40.736683,-73.87946
40.743866,-73.97247
40.739346,-73.988365
40.68624,-73.99083
40.68391,-73.80687
40.723064,-73.95069
39.40125,-74.71174
40.766037,-73.986824
40.71821,-73.840805
40.524902,-74.287735
40.669376,-73.942154
40.86067,-73.9057
40.746357,-73.89609
40.949295,-74.06725
40.76356,-73.97908
40.711567,-73.943184
40.789673,-73.814064
40.840755,-73.841675
40.760887,-73.98249
40.79019,-73.94258
40.754734,-73.700516
40.76164,-73.98609
40.89882,-74.18986
40.949512,-73.85955
40.743973,-73.985756
40.69394,-73.98318
40.589928,-73.99149
40.70704,-74.0026
40.741264,-73.99113
40.748283,-73.98768
40.60747,-74.003
40.737144,-73.990204
40.675133,-73.963234
40.58577,-73.98375
40.816483,-74.26643
40.734413,-73.99176
40.711044,-73.95038
40.762566,-73.965965
40.744267,-73.98399
40.754734,-73.98438
40.7255,-74.001045
40.73939,-73.99096
40.688457,-73.96279
40.78525,-73.957214
40.754215,-73.98762
40.86603,-73.86218
40.712337,-74.00807
40.744576,-73.935036
40.7418,-73.99727
40.731895,-73.98398
40.73546,-74.006004
40.714287,-73.95167
40.727882,-73.99093
40.891613,-74.15669
40.83192,-73.89195
40.75615,-73.97157
40.70676,-73.92322
40.633553,-73.893654
40.675842,-73.86659
40.744892,-73.98388
40.767334,-73.98439
40.63417,-73.94617
40.81645,-74.108826
40.660347,-74.107574
40.74246,-73.97749
40.700966,-73.913956
40.724266,-73.99777
40.729446,-73.99366
40.660393,-74.171234
40.741474,-73.95228
40.750656,-73.99044
40.620644,-74.23508
40.7886,-73.97427
40.88507,-74.009
40.72081,-73.846344
40.772835,-74.02977
40.82865,-73.94855
40.756584,-73.98694
40.754852,-73.89346
40.783337,-73.978264
40.752544,-73.98522
40.735893,-73.989235
40.744488,-73.980934
40.74989,-73.97601
40.762444,-73.97237
40.628963,-73.96537
40.750553,-73.98122
40.802402,-73.964386
40.913734,-74.001114
40.74179,-73.95446
40.658142,-75.171585
40.776096,-73.91987
40.647175,-73.89976
40.772274,-73.86447
40.798744,-73.96672
40.63078,-73.91895
40.736706,-74.00148
40.773506,-73.95555
40.655457,-74.2238
40.71324,-73.95816
40.723473,-73.99945
40.894363,-74.22848
40.657677,-75.171585
40.751408,-73.97095
40.667988,-73.98391
40.74607,-73.94567
40.714836,-73.94346
40.746483,-74.001305
40.808697,-74.19195
40.72867,-74.00012
40.719776,-73.99996
40.765705,-73.97872
40.760715,-74.42799
40.73431,-73.99351
40.720665,-73.99538
40.657722,-73.836365
40.762383,-73.98773
40.74723,-73.889336
40.772118,-73.958954
43.12284,-77.61801
40.760113,-73.9787
40.74785,-74.00691
40.74646,-73.99539
40.702896,-74.01317
41.361866,-73.63086
40.68709,-73.990906
40.671688,-74.01038
40.713123,-74.00063
40.742096,-73.98531
40.713516,-73.961716
40.792477,-74.14518
40.767612,-73.97126
40.760326,-73.98369
40.74552,-73.97768
40.741444,-73.88002
40.67282,-73.87085
40.685047,-73.977554
40.770985,-73.98713
40.786797,-73.835396
40.76275,-73.98187
40.76801,-73.91142
40.761944,-73.9836
40.71831,-73.84099
40.591404,-74.16422
40.754898,-73.98581
40.739292,-74.15574
40.717884,-74.00317
40.856712,-73.860435
40.691753,-73.990166
40.747433,-73.98588
40.85137,-73.9707
40.716072,-74.012505
40.760876,-73.82922
40.736523,-73.99102
40.758423,-73.97069
40.721188,-73.84685
40.756195,-73.924576
40.76702,-73.986275
40.710472,-74.00814
40.72523,-73.9967
40.735867,-73.99383
40.74072,-74.00708
40.720703,-74.00193
40.73347,-73.991714
40.92179,-74.11433
40.72862,-73.98464
40.72704,-73.995316
40.753407,-73.79375
40.73056,-73.998505
40.71104,-74.007286
40.753174,-73.97483
40.931736,-73.89885
40.827335,-73.92513
40.776455,-73.987686
40.76173,-73.96799
40.719967,-73.845116
40.887882,-73.789116
40.76391,-73.98394
40.862747,-74.05562
40.754173,-73.99032
40.777878,-73.97052
40.685974,-73.973045
40.721825,-73.84606
40.594646,-73.98148
40.77795,-73.97817
40.707127,-74.00853
40.735233,-74.00065
40.725574,-73.94522
40.95824,-74.05791
40.72284,-74.0475
40.901577,-73.85695
40.732002,-73.99008
40.876503,-74.14413
40.734447,-73.99871
40.717762,-73.95902
40.767868,-73.96425
40.872005,-73.85562
40.73074,-73.68097
40.976166,-73.81492
40.8931,-74.158005
40.885616,-73.90973
40.748848,-73.94269
40.676956,-73.96366
40.724888,-73.97827
40.702244,-74.01072
40.74445,-73.99005
40.71136,-74.009155
40.7248,-73.98816
40.737556,-73.9922
40.709057,-74.00681
40.734512,-73.87035
40.7485,-73.99237
40.658585,-73.89033
40.759533,-73.99177
40.720264,-74.04366
40.7401,-73.99488
43.155663,-77.58387
40.71238,-73.82617
40.84874,-74.01283
40.78487,-73.95584
40.683758,-73.92654
40.701954,-74.01296
40.728687,-74.000046
40.83862,-73.70246
40.676884,-73.864876
40.76437,-73.97956
40.177986,-74.63077
40.7334,-73.99706
40.672874,-73.87082
40.77106,-73.92665
40.7157,-73.953606
40.811268,-73.96199
40.74657,-73.89137
40.91468,-74.051346
40.700356,-73.8279
40.806393,-73.98802
40.75335,-73.98111
40.659725,-73.803535
40.764565,-73.97823
40.74938,-73.98285
40.730873,-73.982956
40.716774,-73.83388
40.6869,-74.1854
40.800865,-73.959236
40.728546,-73.999596
40.734306,-74.00618
40.736603,-74.00324
40.73476,-73.99991
40.72852,-73.99992
40.721146,-73.84718
40.71207,-73.95108
40.721,-73.98662
40.72373,-73.95083
40.69328,-73.99136
40.69902,-73.82062
40.751396,-73.9903
40.75176,-73.991806
40.719135,-73.99382
40.626263,-74.17775
40.734486,-73.99209
40.716255,-74.04619
40.721138,-73.989395
40.644344,-74.211655
40.598583,-73.82038
40.667946,-74.11269
40.62768,-74.85095
40.838,-73.906586
40.736008,-73.99408
40.731495,-74.00541
40.7538,-73.98682
40.690094,-73.99641
40.69474,-74.23116
40.7727,-73.981544
40.76731,-73.981964
40.67728,-74.2682
40.64823,-73.79165
40.76257,-73.98399
40.76341,-73.99658
40.72497,-73.99158
40.724686,-73.98461
40.720688,-73.99788
40.7672,-73.98148
40.762447,-73.97308
40.61148,-73.96716
40.752846,-73.92731
40.918007,-74.160774
40.74354,-73.88795
40.66201,-74.21155
40.727486,-73.99062
40.74591,-74.0051
40.7373,-74.001305
40.80139,-73.94839
40.716232,-73.85018
40.719246,-73.997314
40.78549,-73.97863
40.77894,-73.77911
40.875862,-74.139824
40.59354,-74.16361
40.74355,-73.83607
40.75643,-73.98609
43.157234,-77.59742
40.75623,-73.9726
40.694786,-74.17311
40.70651,-74.00929
40.70519,-73.925415
40.796005,-73.96737
40.71333,-74.01513
40.778683,-73.95833
40.71578,-74.011375
40.7315,-74.00666
40.74282,-73.825905
40.72935,-73.99879
40.771473,-73.98206
40.625446,-74.143906
40.61703,-73.73008
40.779182,-73.944496
40.779907,-73.95458
40.761967,-73.9602
