venue_id,venue_name,veunue_category
4db5e1666e8179a91398cdf3,Saddle Brook Engine 2,Fire Station
4d8e44b1ca75b60c9769fba8,Lake Welch,Lake
5414c737498e90969f0d2393,BJ's Wholesale Club,Warehouse Store
4ba4d26ff964a52028b838e3,Hot Bagels Abroad,Bagel Shop
4b5e70eaf964a520d28e29e3,Linden Cogeneration Plant,Government Building
4d9885ae647d8cfa23ccf03d,Brooklyn Flea - Williamsburg,Flea Market
4cf310cb88de3704dc167d2b,"Woodhaven, NY",Neighborhood
49c64842f964a5202e571fe3,Columbus Circle,Plaza
4bbe27688ca376b07464c77a,Full Belly Deli,Deli / Bodega
516c1e72e4b0f82ae5338462,Chop't,Salad Place
4b6f3283f964a520ace32ce3,Izumi Japanese Restaurant,Japanese Restaurant
4cdf42613644a093887d519f,"New Hyde Park, NY",Neighborhood
5408f296498e585830ac29d3,VinoTapa,Tapas Restaurant
4bf54c3d706e20a18443aa98,Circus Fruits,Farmers Market
4a0ad357f964a520ae741fe3,Dos Caminos,Mexican Restaurant
4c90005f3790199c16d8926b,Red Rooster,Southern / Soul Food Restaurant
4b40d09df964a52081bb25e3,The Rivington Gym,Gym
4d6ee9745b5ca1cda54e6544,Suzan's Image Pizazz,Salon / Barbershop
4c6f22c3d7fab1f7f4a15ac9,Enzo's Pizza,Pizza Place
4bf0b3e41f17ef3b65d39bc8,Glen Oak Golf Course,Golf Course
4f075d5be4b0882d21f7baf8,Twilight Zone,Building
4459d2f1f964a520d7321fe3,Newark Liberty International Airport (EWR),Airport
4f139003e4b000502e3959c2,New Amsterdam Theater,Theater
4e66ceadaeb7e985aa7b65a4,Madina Halal Food Cart,Food Truck
4f355670e4b064bef36c58b9,Styleview Barber,Salon / Barbershop
4cf053b67e0da1cd4cd98a97,Chelsea Lane,Residential Building (Apartment / Condo)
4a0c2e7bf964a52014751fe3,New York Hilton Midtown,Hotel
4b79ee38f964a520f31a2fe3,El Ranchito Poblano,Mexican Restaurant
4d744958ed838cfa9d240c6b,Rivara's,Bar
4ca4e519a6e08cfa884d6c94,Midtown Manhattan,Neighborhood
4b76e7f1f964a52025692ee3,Lety Bakery & Café,Bakery
4b815daaf964a520caa130e3,Garret Mountain Reservation,Park
4d15545cbb488cfaf6c29ed4,"Hackensack, NJ",City
41a12c00f964a5203c1e1fe3,Yuca Bar & Restaurant,Tapas Restaurant
4e4df7a8bd4101d0d79f4724,Boston Road China & Taco Grill,Chinese Restaurant
4c02ec6bf56c2d7f442f1c66,Crown Heights,Neighborhood
4e5d2c7018389da163f0d59c,CrossFit The Rack,Gym
5259739911d2da358f30c814,Whynot Coffee,Coffee Shop
4d655f8689238cfa5bf49836,Sailthru HQ,Tech Startup
4babfef1f964a520a1dc3ae3,Double Visions,Strip Club
4fde48afe4b0b4dd29a80328,Henrica's Restaurant And Lounge,Caribbean Restaurant
537a6ffa498edb1da55856e7,Haru,Japanese Restaurant
4f23562ee4b04f6e6811356d,Caffé Bene,Café
4a894957f964a520d80720e3,Olive's,Sandwich Place
4e0f30a2d4c0f6d6b401373a,Jim's Dry Cleaning,Laundry Service
4ba12e22f964a520839f37e3,CVS Pharmacy,Drugstore / Pharmacy
49d4bb1bf964a5204b5c1fe3,Museum of Jewish Heritage,History Museum
4c65e038b80abe9ab8a3cbe5,Pet Goods,Pet Store
50e73aaee4b0e227d874e368,Zucker's Bagels & Smoked Fish,Bagel Shop
4b76ee73f964a520c76b2ee3,Westchester Country Club,Golf Course
4feba8e329a6d5fb155068e9,General Assembly,School
55d39471498e77a805c03edb,Bayonne Farmers Market,Pop-Up Shop
44d9e8dbf964a5208a361fe3,Dean & DeLuca,Gourmet Shop
4bd6089c29eb9c74076b94e1,Boston Market,American Restaurant
4bc85a426501c9b6bae63f29,Newark Central Business District,Neighborhood
4e5c2664aeb7a6ca53ddab9e,"Upper Red Hook, NY",Neighborhood
4bad9cbdf964a520f45e3be3,Burlington Center Mall,Shopping Mall
4b6cc960f964a5205b542ce3,The Strathallan Rochester - a DoubleTree by Hilton Hotel,Hotel
4ef37cffa69d3d38d54bb637,Southern Comfort,Southern / Soul Food Restaurant
4dea80c2fa76cc1b8ae72510,Governors Island,Island
4e628332d22d509a39a9a788,"Newark, NJ",City
4b8fd331f964a520296433e3,"Cranbury, NJ",City
4e1fe809ae6015b212960dfd,The Cloud Maker,Science Museum
4f3370e6e4b0de3f8581757d,Hudson County Park Lake,Lake
4ba0fe8bf964a520238d37e3,33 East Car Wash of Freehold,Car Wash
56605936498e490208836c28,Digg Worldwide Headquarters,Office
4e2bb081c65bcaf400321a6e,M.W. Prince Hall Grand Lodge,Event Space
4bc41d1bdce4eee1a7f2719d,Clarion Hotel,Hotel
4ba23ef7f964a520b3e637e3,Cookie's Dept. Stores,Kids Store
4c4dabb1d667d13a6c62389f,Love's Travel Stop,Gas Station
4ad9493df964a520961921e3,Hotel Metro,Hotel
4c2d2af1987f20a13a0449aa,Dollar Tree,Discount Store
4eecabc730f824cfc403b52e,Kedemah Lodge,Fraternity House
4bd72ed532a29521f4fad5b8,One Grand Central Place,Building
551c8ff3498e0984d91c9fcb,Tender Trap / Supercheif,Bar
4a738810f964a520b6dc1fe3,Albert's Mofongo House,Spanish Restaurant
4ced5e5af7ac8eecf995e61e,Church of the Intercession,Church
4a954328f964a520cf2220e3,One Liberty Plaza,Building
4c958d7182b56dcb1b50daaa,Trump Village Apartments,Residential Building (Apartment / Condo)
4c23aabc136d20a13295e061,Dunkin' Donuts,Donut Shop
4d9a4fb40d5f224b91bca34e,El Nuevo Valle #2,Latin American Restaurant
4eaf333ebe7b409f8bc568eb,Duo Tapas Bar & Lounge,Lounge
5674731c498ec53170ce992c,Zipdrug HQ,Tech Startup
4bc41a59dce4eee18ff0719d,North Brooklyn YMCA,Gym / Fitness Center
4b0b20a7f964a520612d23e3,Hachette Book Group,Office
4da7792a93a021ab13b48832,Hylan Place Apartments,Residential Building (Apartment / Condo)
4ab81df6f964a520407c20e3,Miyako Sushi,Sushi Restaurant
56fda896498e4d809755f366,The Parlour New Jersey,Pub
4b58d116f964a520ad6c28e3,PetSmart,Pet Store
4ba257e3f964a52038ef37e3,Clara Maass Medical Center,Medical Center
4b16dbd0f964a52083be23e3,PricewaterhouseCoopers LLP (PwC),Office
4e345b98d22d86185a608ab8,Venmo,Tech Startup
4e272673b0fb1fae1ddaf462,"Garfield, NJ",City
5669c83e498ecde53c659098,Achievement First University Prep,School
54a7a5a8498e0326ab56f4a6,Sushi Mambo,Sushi Restaurant
4c014854783720a10a67c62e,Alley Pond Park Adventure Course,Park
49bc3b0af964a52020541fe3,Whole Foods Market,Grocery Store
4aa82d21f964a520d94f20e3,New York Sports Club,Gym
5188db08498e765ce1ba6f66,Norwegian Breakaway,Boat or Ferry
4b55db50f964a52025f327e3,University Union,Student Center
4bb609146edc76b01f4b301c,Hamilton Marketplace,Shopping Mall
40f1d480f964a5206a0a1fe3,High Line,Park
4d2136e4756e8cfa2ac87354,KJM Deli & Grocery,Deli / Bodega
4e91026302d5ee38b70532fe,Cooper's Craft and Kitchen,Bar
4bae26cdf964a520928a3be3,Heron Hill Winery,Vineyard
4c1fbbd9b4e62d7f2c19e093,Sabor a Mexico,Mexican Restaurant
51acbeee498e976a6dc6903e,Delta Flight Attendant Lounge,Airport Lounge
4e2754de149554c7742ea535,Mi Pequeño El Salvador Restaurant,Latin American Restaurant
4af0cf6cf964a52059df21e3,"PS 10 - Magnet School for Math, Science, and Technology",College Academic Building
4ead554982315d0ca58b5198,Arrow Mart,Gas Station
4dac61248154abafc2d627d3,"AMC Networks, Inc",Building
4ba40ca1f964a520be7b38e3,Empire City Casino,Casino
4aa3ddbdf964a520354420e3,Anthony & Son Panini Shoppe,Sandwich Place
4c10037bd67aef3be39c553d,Starbucks,Coffee Shop
4c64028bfa7bc9281cea1127,Independence Harbor,Residential Building (Apartment / Condo)
4c116b52416620a14f13d9e4,Colosso Taco,Taco Place
4a00df67f964a520ba701fe3,Bo Ky Restaurant 波記潮州小食,Chinese Restaurant
4f2c66f7e4b0ccfb1df00308,Yo-Burger,Burger Joint
4d15545cbb488cfaf6c29ed4,"Hackensack, NJ",City
4e7dfa148b819546056901e4,"Hamilton, NJ",City
4b006046f964a5207a3d22e3,Sally's West Indian Restaurant,Caribbean Restaurant
526c14a5498e5b63c60528c3,203 Rivington St,Residential Building (Apartment / Condo)
4b7edcc8f964a5200e0530e3,Nizi Sushi,Sushi Restaurant
4ac20140f964a520c29720e3,Goldman Sachs Tower,Office
43c2d364f964a5204b2d1fe3,Pier 40,Harbor / Marina
4a9f2373f964a520ab3c20e3,Parsons School of Design,University
4a0babaaf964a52007751fe3,Marea,Seafood Restaurant
4b9a8df9f964a520acc035e3,La Gata Golosa Bakery,South American Restaurant
43981b03f964a520a92b1fe3,Cafe Kriza,Middle Eastern Restaurant
3fd66200f964a52052e61ee3,Vbar,Wine Bar
564e5ee6498e01df84ae56e5,Hoboken Pilates,Gym / Fitness Center
4a97b7c3f964a520b52920e3,New York Sports Club,Gym
4bc296b14cdfc9b635639621,Boulevard East,Scenic Lookout
4b96f447f964a52008f034e3,KFC,Fried Chicken Joint
504f80aee4b05f023373abed,Social Security Office,Government Building
4e20d96152b1f82ffb98c3a5,E. Mosholu Parkway South and Bainbridge Ave,Park
50ae81aae4b03f2ad5d05e79,"Hillcrest, Paterson",Neighborhood
4a4f7fa2f964a5205daf1fe3,Bagel Talk,Bagel Shop
4e45b89214959d51c159cdbf,C-Street Mexican Grill,Mexican Restaurant
4df22642d1649c8a28dd78db,Changebridge Medical Associates,Doctor's Office
50d737b4e4b02e4080ccac9e,Homeless Animal Adoption League,Animal Shelter
4f29730be4b0188938decec2,Sheepshead Bay Piers,Pier
427d5680f964a520a8211fe3,Brooklyn Museum,Art Museum
4ac8f0cef964a52071bd20e3,The New York Earth Room,Art Gallery
49b79f54f964a5202c531fe3,Rockefeller Center,Plaza
45ebc90ef964a5208f431fe3,Green Acres Mall,Shopping Mall
4e33fc7662845cff5a44b21d,East New York,Neighborhood
4ac3bac3f964a520969c20e3,NYU Courant Institute of Mathematical Sciences,College Math Building
4d7a7a6d6ae03704f2a1cc25,"Jutta Neumann New York, Inc.",Accessories Store
4b6e21b8f964a520bcac2ce3,Scotch 'N Sirloin,Steakhouse
4ae884c0f964a5200eb021e3,Forest Park,Park
50588bc6526260483ab2860e,Pig and Khao,Filipino Restaurant
412d2800f964a520df0c1fe3,Central Park,Park
4af44208f964a520ecf021e3,Camden County College,Community College
4ac1341bf964a520379620e3,Ghang Thai Kitchen,Thai Restaurant
51d5a971e4b098c3cad368e6,Wellesley Island,Island
49f51a5af964a520906b1fe3,Beanocchio Cafe,Coffee Shop
531a77c311d2230ddeb0f2f7,Tony Boloney's,Pizza Place
4be35214d27a20a1c0ea915b,Union Toll Plaza,Toll Plaza
4d1b5b29c5f5b1f7d234db36,Princeton Fitness & Wellness Center,Gym / Fitness Center
4b706aa4f964a5201f192de3,Fuller Building,Building
510ebc58e4b0607cf41598aa,Toll Booth,General Travel
4e4e87a08877402b06b6263f,Meredith Publishing,Coworking Space
4b64b5a5f964a52030ca2ae3,Fresh Taco,Taco Place
4a32c3f9f964a5208c9a1fe3,Manhattan Bridge,Bridge
4d73e6e49d2fa1430d58e9d6,Yo Yoga! NYC,Yoga Studio
4e74dadec65bb91db41824b4,The Growler Bites & Brews,Bar
4aea85b7f964a520c8bb21e3,Yocco's - The Hot Dog King,Hot Dog Joint
4bf5db934d5f20a1165f98fe,Waterside Plaza Swim & Health Club,Gym
4c7c0f00794e224b4b266d28,Brooklyn Army Terminal,Building
3fd66200f964a52000e71ee3,Fat Cat,Jazz Club
4bfd29eff61dc9b60c929ede,Dad's Diner,Diner
41390580f964a520dc1a1fe3,Chelsea Market,Market
4398343ff964a520aa2b1fe3,United Nations,Embassy / Consulate
4cd8057ba42b236af856fd08,Moe's Southwest Grill,Mexican Restaurant
4ba7fdd2f964a520afc439e3,Red Lobster,Seafood Restaurant
4b4153eaf964a5206cc525e3,Sonny's Pizza,Pizza Place
3fd66200f964a520d7f11ee3,Bryant Park,Park
50244fd4e4b065daa53e03b3,Rockaway Brewing Co.,Brewery
54415eb2498e6e6269f2e95b,Dodworth Street Murals,Art Gallery
4c3884bb18e72d7f606a18f5,NJ Turnpike Toll Plaza,Toll Plaza
4a9db449f964a520ff3820e3,Ambassador Theatre,Theater
4de1027652b1c1b3ce4055d9,Getty,Gas Station
49a411d4f964a5209b521fe3,Union League Club,Social Club
4d9b87abcbc96ea8ddd6ed25,Newark Penn Station,Train Station
555b822d498e3451c0410ac6,Starbucks,Coffee Shop
52ac8847498e1390ec3ab77e,Gasoline Alley Coffee,Coffee Shop
4c1f9e77920076b04908c5e9,Pompous Ass Winery,Vineyard
4b7f1777f964a520d41530e3,Metro North - Glenwood Train Station,Train Station
524aeb0111d2ae4d1b1eea62,Bluestone Lane Coffee Shop,Coffee Shop
4e8ce9d1d22d2a85bd80fc62,Blossom Du Jour,Vegetarian / Vegan Restaurant
4c1a47228b3aa5936051955f,East Harlem,Neighborhood
4bfd9ae44cf820a1f5b6ecf4,Luke's Lobster,Seafood Restaurant
49fdea17f964a520496f1fe3,Ise Menkui-Tei,Noodle House
54df9be0498e8ba3ab1d01fb,12 Chairs,Middle Eastern Restaurant
4acf58baf964a52028d320e3,New York City,City
4b95771df964a52004a434e3,James C Atkinson Park,Playground
4cd46de6dfb4a1cd2118535c,Pazza Luna,Pizza Place
4c39d1c60a71c9b6110b43c9,Parachute Jump,Monument / Landmark
4b5beedef964a520da1d29e3,Duane Reade,Drugstore / Pharmacy
4c648edbc74c1b8dc1e4b183,St. Barnabas High School,High School
4c8fb13658668cfa876adcec,Ames Firehouse,NA
4bc9c70cfb84c9b623901b3e,Savvy Gas & Car Wash,Automotive Shop
4d25497a903c8cfadc33cd25,Mulberry Project,Speakeasy
4c77429df24737045dc965eb,N.C. Reillys,Bar
5406571f498edd1c1122596d,Pizzeria Di Mola,Pizza Place
4c5f460754ac0f479c21b321,Oceanic Bridge,Bridge
4bcb3cf80687ef3b6f41ddcc,Coyne Park,Park
408c5100f964a520c6f21ee3,Tompkins Square Park,Park
4ac90140f964a520f7bd20e3,Main Street Taiwanese Gourmet 北港台菜,Chinese Restaurant
4b022363f964a520f34722e3,Chung Fat Supermarket,Grocery Store
4bf36abb3f86c9b6a02db21c,Charlie Meaney's,Bar
4babc287f964a5201dc73ae3,AMVETS Thrift Store,Thrift / Vintage Store
49b7aefcf964a5202d531fe3,Cipriani Wall Street,Event Space
4ba82484f964a52051ce39e3,The Mills at Jersey Gardens,Shopping Mall
4dd12bc852b1f8915bd753e4,"Elmhurst, NY",Neighborhood
4baf8111f964a52040053ce3,A&S Italian Pork Store,Deli / Bodega
506aeec9e4b0ab9925e4ff1f,Starbucks,Coffee Shop
4b1c5844f964a5205e0624e3,Lazy Lannigan's,Sports Bar
53cac24d498e298a245778b2,Chatime,Bubble Tea Shop
52dc57d2e4b027a91d10d386,Habana to Go,Mexican Restaurant
4c276efc5c5ca5936dba47fe,Wright's Apple Farm,Farm
52869069498e3289da674cea,Starbucks,Coffee Shop
41390580f964a520dc1a1fe3,Chelsea Market,Market
4b8578daf964a520206031e3,"Palisades Park, NJ",City
49ecd458f964a52099671fe3,Williamsburg Bridge,Bridge
4b42937af964a520dfd625e3,New York Pole Dancing,Gym / Fitness Center
4d9de05ca695721e2e561b0d,Willie McBride’s,Pub
4b6dba32f964a520108a2ce3,Grafton Lakes State Park,Park
42829c80f964a5206a221fe3,Grand Central Terminal,Train Station
4a4821f5f964a52095aa1fe3,Lincoln Tunnel,Tunnel
4ec818a9be7ba4fc6f33d94d,Walgreens,Drugstore / Pharmacy
5327027c498eaf9f36d66256,Twitter NYC,Tech Startup
4ddfa88bb0fbefa198ca1731,Timberland,Shoe Store
52c8985411d2ac16f5b8b97f,roxxy,Women's Store
42daf100f964a52035261fe3,Battery Park,Park
52ffc1f4498eb2cddec02c57,Angry Eriks Brewing,Brewery
4b97d25ff964a520dd1735e3,Thomas Sweet Cafe,Café
5500e358498e10d153e065f2,Ella (Kitchen & Bar),Mediterranean Restaurant
4b619e9cf964a520581a2ae3,Uncommon Grounds Coffee,Coffee Shop
50d3a71ee4b06054da43117a,Marcha,Spanish Restaurant
4f44037de4b0fbc3c8d7c0ac,Optometrist Dr. Arthur Mirwis,Optical Shop
513b981ee4b0ab90b9c894d8,Widow Jane Tasting Room,Distillery
4e6248d7b993678bb6576508,juice press,Vegetarian / Vegan Restaurant
50dcd0d3e4b050d7c0c4d43d,Marcy ave,Other Great Outdoors
451d2920f964a5208d3a1fe3,Regal Cinemas E-Walk 13 & RPX,Movie Theater
4c97edbdf419a09395806b88,"Brooklyn, NY",County
4bf9b41f4a67c928575627cf,Dunkin' Donuts,Donut Shop
4e063f0252b165b7d7a6f238,Church's Kitchen,American Restaurant
4e4dd5d8bd4101d0d79c53f0,Dunkin' Donuts,Donut Shop
510393cbe4b02d11cd5d0509,D'Savannah Bar & Lounge,Cocktail Bar
4a19bdd6f964a520477a1fe3,Manhattan Mall,Shopping Mall
433dd180f964a52047281fe3,Back Room,Speakeasy
53da8b41498eb2fa60cd3341,The Mall at Bay Plaza,Shopping Mall
4ede28626da1642c6116f808,HCCC Library,College Library
4b181ec2f964a5204acd23e3,Converseon HQ,Office
455c42aef964a5206d3d1fe3,Strike 10 Lanes,Bowling Alley
50e2ae20e4b092e9b7d6a68d,SDQ Lounge,Bar
4e286ba7ae60078b2fcb1551,Pilsener Haus & Biergarten,German Restaurant
56731860498e1c81c969237f,SmashBurger,Burger Joint
451287ebf964a520a1391fe3,Google New York,Office
54242163498eaeaf64c43225,Dollar General,Discount Store
4b461735f964a5200c1626e3,UM (Universal McCann),Office
4c164bcb77cea5932271d360,Kennedy Fried Chicken,Fried Chicken Joint
4abe6469f964a5202f8d20e3,Starbucks,Coffee Shop
532f1083498ed0db02d421c9,Dunkin Donuts,Coffee Shop
56ca0828498e3139433e6c06,Iron Plow Vineyards,Winery
4b4f3733f964a5209cfd26e3,Paychex Inc,Office
4c02ec6bf56c2d7f442f1c66,Crown Heights,Neighborhood
567488a6498e3b0c18778f31,Blink Fitness Boerum Hill,Gym / Fitness Center
4af5a5d5f964a520ccfa21e3,Four Star Diner,Diner
4e97176330f8fb103d5eacb2,Popeyes,Fried Chicken Joint
49d60947f964a520a85c1fe3,Citi Field,Baseball Stadium
4b453841f964a520600826e3,Applebee's,American Restaurant
4a97cf92f964a520c42920e3,Starbucks,Coffee Shop
4ba06349f964a5208b6b37e3,Riverside Tower Hotel,Hotel
4b6e0941f964a5203ea52ce3,Bloomfield Steak & Seafood House,Steakhouse
4e2b436fd164223a69805d6d,Harvest Spirits Distillery,Distillery
5320519911d2644cf9af1c2f,Panera Bread,Sandwich Place
4a386563f964a520f29e1fe3,New York Methodist Hospital,Hospital
44f9871ef964a52064381fe3,The Madison Bar and Grill,American Restaurant
4c258c94136d20a115e9e361,Clean Rite Center,Laundry Service
3fd66200f964a520dbe71ee3,EJ's Luncheonette,Diner
4a96d247f964a5201d2720e3,McDonald's,Fast Food Restaurant
4dd12bc852b1f8915bd753e4,"Elmhurst, NY",Neighborhood
4c993c0cdb10b60cdf6b886d,Mount Hope,Neighborhood
4acf58baf964a52028d320e3,New York City,City
4dc53eb8b0fb5556cceac443,Basketball Courts @ Hudson River Park,Basketball Court
42717900f964a5206f211fe3,Brooklyn Botanic Garden,Botanical Garden
52dc07c2498ea6cf4052a9f8,Quartz,Office
4a7b5631f964a520b9ea1fe3,Ronald McDonald House New York,Building
54eb7093498e377a4eaeb988,Black Iron Burger,Burger Joint
51aeab5f498e737b739631b9,Hell's Kitchen,Neighborhood
56623641498ec93dd124c661,Le Turtle,French Restaurant
4ef0e7cf7beb5932d5bdeb4e,Foursquare HQ,Tech Startup
50f955dbe4b0f0c820ece02d,West Ridge Elementary School,Elementary School
540def3a498ee75cf369e5a6,Seven Grams Caffé,Coffee Shop
4d31d9af8250f04dc5baede0,"Elbridge, NY",City
53fbd2df498ea58106e3c779,The Hudson River Tractor Company,Outdoor Supply Store
4ba56020f964a520aa0039e3,New China Buffet,Chinese Restaurant
535aabd5498e00b596216d81,Vivi Bubble Tea,Bubble Tea Shop
4bccb2eb68f976b0ba1a6383,Citibank,Bank
4af3428ef964a5202bec21e3,Village Coffee Company,Coffee Shop
4bdc9fb73904a59345084f9e,Williamsburg,Neighborhood
4ae1e7c2f964a520938821e3,Wang Center,Student Center
4e559655b61cf9ba5f73c672,Momofuku Milk Bar,Dessert Shop
508a71ca183f7a1012d2dbbd,Kashkaval Garden,Mediterranean Restaurant
4a316ffcf964a520cd991fe3,Huge,Office
51a78f34498e272c0215d371,LIC Flea & Food,Flea Market
45548f85f964a5200f3d1fe3,Mullane's,Bar
4d085ce3611ff04d92c31afb,Downtown Natural Market,Grocery Store
4c43db8a74ffc92868d974cc,Town of Halfmoon,City
4dc702aec65b89d3ca9617fb,Blooming Nails & Spa,Spa
4a7f140cf964a520b4f21fe3,Frankly Wines,Wine Shop
54b4026b498e73880a40a8d7,Grand Army,Seafood Restaurant
4c4dfbf21b8e1b8d28b37726,Dunkin' Donuts / Baskin Robbins,Donut Shop
3fd66200f964a520ddf01ee3,Yankee Stadium,Baseball Stadium
513502cbe4b0feed3fa72299,Miller’s Rego Park Alehouse ,American Restaurant
42f7f200f964a520d3261fe3,Bar Americain,American Restaurant
553bf653498eba55ec0bdfde,Davey's Ice Cream,Ice Cream Shop
52e42bd9498e5062cca05dfa,andreas anastasis salon,Salon / Barbershop
4fa56d9ee4b0752c6968897b,Ginnys Cafe,Ice Cream Shop
4bb78f733db7b713aa29209a,Manhattan Beach,Beach
535836c6498e0ca651ca03c1,Planet Sun,Tanning Salon
5181a311498ec91946f6171e,Dynamic Elite Athletics,Athletics & Sports
4d7fb327b25d6dcb33d5d242,Tappo,Pizza Place
4c87c04314c4b60cab3e2235,Cordis A Johnson & Johnson Company,Tech Startup
4baf7f4af964a520bc043ce3,Archie's,American Restaurant
4be05541cb81c9b6b874658b,NYC Department of Finance Service Center,Government Building
4af5a4d2f964a520bcfa21e3,IHOP,Breakfast Spot
3fd66200f964a52081e51ee3,New York Comedy Club,Comedy Club
567343b7498e09eb893475eb,MTA - B1 / B4 (86th St. & West 8th St.),Bus Stop
43a48f1bf964a520502c1fe3,Top of The Rock Observation Deck,Scenic Lookout
4b79b41ff964a5204d0c2fe3,IHOP,Breakfast Spot
3fd66200f964a52040e71ee3,Westville,American Restaurant
412d2800f964a520df0c1fe3,Central Park,Park
533f3cd6498eafdebcb3fa67,Menya Sandaime,Japanese Restaurant
4f321df019836c91c7b79e65,Rispoli Pastry Shop,Bakery
4b5c7f38f964a520c53229e3,Starbucks,Coffee Shop
4aabb143f964a520ca5920e3,Hilton Hasbrouck Heights/Meadowlands,Hotel
4bbbbeafed7776b049df3e51,Price Chopper,Supermarket
511aff88e4b0a828de75fa82,ABC Cocina,Mexican Restaurant
51bbd86e498ec72ab99890d2,Grove Square - The Bistro,Restaurant
4bb2763d715eef3bea4285bb,Walmart Supercenter,Big Box Store
4a704000f964a52040d71fe3,Starbucks,Coffee Shop
4fd2a170e4b0cb311e666752,Custom House,Bar
4d617fdfb6b9a1cd8d098851,New York by Gehry,Residential Building (Apartment / Condo)
4a6dae17f964a520d7d21fe3,Dunkin' Donuts,Donut Shop
41390580f964a520dc1a1fe3,Chelsea Market,Market
4c575d9a744a0f4725e7c8cb,Montage Italian Grill,Italian Restaurant
4cdf092d7e2e236ae423831b,Foam & Wash Car Wash,Car Wash
4c1a47228b3aa5936051955f,East Harlem,Neighborhood
56f05595498eef48b4d7a1e8,Dirty Bird Chicken N Waffles Food Truck,Food Truck
4f203251e4b057da8c960743,Genesee Valley HS,High School
51784742e4b0b4b47295b131,Xtreme Fitness Westchester,Gym
4e41f0822271a90466a0e967,Upstate Craft Beer and Oyster Bar,Seafood Restaurant
529b5b0a11d2702a87f04701,CVS/pharmacy,Drugstore / Pharmacy
50c4d618e4b0dee5440160a3,Fairway Market,Grocery Store
4baeb44cf964a5208bd03be3,AMC Loews Bay Terrace 6,Movie Theater
4c010fa219d8c9282d338829,Roxbury Institute,General College & University
